Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,Label
2025-03-15 11:18:35.792062,-2.48,5.88,-8.74,1.84,-0.51,-0.66,BicepCurl
2025-03-15 11:18:35.822001,-2.15,5.68,-8.89,1.90,-0.46,-0.64,BicepCurl
2025-03-15 11:18:35.842679,-1.84,5.62,-8.32,2.03,-0.30,-0.57,BicepCurl
2025-03-15 11:18:35.868870,-1.91,4.29,-8.86,2.18,-0.04,-0.65,BicepCurl
2025-03-15 11:18:35.895392,-2.40,4.33,-8.29,2.07,-0.22,-0.62,BicepCurl
2025-03-15 11:18:35.922121,-3.24,3.72,-7.84,1.75,-0.78,-0.65,BicepCurl
2025-03-15 11:18:35.948869,-2.69,3.25,-8.15,1.63,-0.92,-0.72,BicepCurl
2025-03-15 11:18:35.976201,-1.92,3.05,-9.34,1.69,-0.61,-0.67,BicepCurl
2025-03-15 11:18:36.002708,-2.05,2.52,-9.31,1.72,-0.27,-0.82,BicepCurl
2025-03-15 11:18:36.032159,-2.73,1.01,-9.63,1.78,-0.10,-0.75,BicepCurl
2025-03-15 11:18:36.058214,-3.25,0.73,-9.39,2.02,-0.07,-0.70,BicepCurl
2025-03-15 11:18:36.082569,-4.20,0.45,-8.31,2.03,-0.26,-0.58,BicepCurl
2025-03-15 11:18:36.110693,-4.30,-0.22,-8.94,1.75,-0.62,-0.59,BicepCurl
2025-03-15 11:18:36.137719,-3.69,-1.30,-9.37,1.88,-0.75,-0.59,BicepCurl
2025-03-15 11:18:36.162338,-3.96,-1.44,-7.69,2.03,-0.70,-0.41,BicepCurl
2025-03-15 11:18:36.189125,-4.50,-1.83,-7.98,1.82,-0.72,-0.31,BicepCurl
2025-03-15 11:18:36.215727,-4.40,-2.77,-8.04,1.75,-0.96,-0.38,BicepCurl
2025-03-15 11:18:36.242778,-4.10,-3.07,-8.73,1.77,-0.85,-0.54,BicepCurl
2025-03-15 11:18:36.269084,-3.65,-2.60,-7.03,1.94,-0.37,-0.36,BicepCurl
2025-03-15 11:18:36.298622,-3.83,-3.16,-6.94,1.77,-0.29,-0.24,BicepCurl
2025-03-15 11:18:36.322874,-4.37,-3.57,-7.29,1.83,-0.45,-0.37,BicepCurl
2025-03-15 11:18:36.350454,-3.99,-3.77,-6.32,1.74,-0.60,-0.32,BicepCurl
2025-03-15 11:18:36.376124,-3.46,-4.63,-7.46,1.75,-0.40,-0.33,BicepCurl
2025-03-15 11:18:36.402771,-3.75,-4.92,-7.94,1.93,-0.07,-0.27,BicepCurl
2025-03-15 11:18:36.438063,-4.12,-5.34,-6.41,2.08,0.10,-0.24,BicepCurl
2025-03-15 11:18:36.456194,-3.92,-5.70,-5.29,2.10,0.21,-0.41,BicepCurl
2025-03-15 11:18:36.482878,-3.85,-5.75,-4.58,2.16,0.14,-0.30,BicepCurl
2025-03-15 11:18:36.509532,-4.19,-5.75,-4.06,2.01,0.18,-0.05,BicepCurl
2025-03-15 11:18:36.536342,-4.35,-6.05,-2.82,1.56,-0.05,-0.04,BicepCurl
2025-03-15 11:18:36.563307,-5.71,-5.50,-1.12,1.36,-0.36,-0.29,BicepCurl
2025-03-15 11:18:36.594064,-4.63,-6.08,-1.81,0.60,-0.49,-0.14,BicepCurl
2025-03-15 11:18:36.616230,-3.20,-7.52,-3.38,0.69,-0.26,-0.07,BicepCurl
2025-03-15 11:18:36.645030,-4.02,-6.89,-2.67,0.61,0.04,0.06,BicepCurl
2025-03-15 11:18:36.669777,-4.49,-7.96,-1.74,0.18,-0.06,-0.10,BicepCurl
2025-03-15 11:18:36.696450,-4.14,-7.67,-2.49,0.10,-0.04,-0.07,BicepCurl
2025-03-15 11:18:36.724633,-4.47,-7.86,-3.55,-0.01,0.10,0.06,BicepCurl
2025-03-15 11:18:36.749983,-4.51,-8.35,-3.19,0.00,0.11,-0.04,BicepCurl
2025-03-15 11:18:36.776767,-4.32,-8.24,-2.89,-0.06,0.13,-0.04,BicepCurl
2025-03-15 11:18:36.803032,-4.36,-8.07,-2.81,0.03,0.13,0.02,BicepCurl
2025-03-15 11:18:36.833742,-4.64,-8.13,-2.69,-0.12,-0.06,0.09,BicepCurl
2025-03-15 11:18:36.856610,-4.41,-8.14,-3.38,-0.20,-0.22,0.06,BicepCurl
2025-03-15 11:18:36.883338,-3.90,-8.19,-3.56,-0.18,0.01,-0.00,BicepCurl
2025-03-15 11:18:36.909707,-3.81,-8.11,-3.95,-0.04,0.40,0.09,BicepCurl
2025-03-15 11:18:36.936298,-4.20,-8.03,-3.75,0.05,0.51,0.09,BicepCurl
2025-03-15 11:18:36.963745,-5.20,-7.54,-2.60,-0.07,0.29,0.08,BicepCurl
2025-03-15 11:18:36.989845,-5.18,-7.71,-2.31,-0.37,-0.09,-0.01,BicepCurl
2025-03-15 11:18:37.016424,-3.90,-7.70,-3.89,-0.47,-0.06,-0.05,BicepCurl
2025-03-15 11:18:37.047643,-3.93,-7.58,-3.84,-0.37,0.14,0.01,BicepCurl
2025-03-15 11:18:37.073563,-4.64,-7.39,-2.59,-0.42,0.25,0.07,BicepCurl
2025-03-15 11:18:37.096777,-4.78,-7.33,-3.28,-0.68,0.13,0.07,BicepCurl
2025-03-15 11:18:37.124111,-4.65,-7.25,-3.39,-0.78,0.06,-0.02,BicepCurl
2025-03-15 11:18:37.150057,-4.44,-6.94,-2.40,-0.95,-0.06,-0.04,BicepCurl
2025-03-15 11:18:37.177251,-4.47,-6.75,-2.98,-1.29,-0.22,-0.08,BicepCurl
2025-03-15 11:18:37.203852,-4.03,-6.88,-5.74,-1.28,-0.13,-0.02,BicepCurl
2025-03-15 11:18:37.230322,-3.74,-7.01,-5.66,-1.08,0.14,-0.03,BicepCurl
2025-03-15 11:18:37.259379,-4.24,-6.60,-4.96,-1.11,0.23,0.10,BicepCurl
2025-03-15 11:18:37.292177,-4.56,-6.51,-6.73,-1.16,0.19,0.07,BicepCurl
2025-03-15 11:18:37.310405,-4.62,-6.68,-6.11,-0.93,0.15,0.03,BicepCurl
2025-03-15 11:18:37.339653,-4.16,-6.33,-5.41,-0.90,0.23,0.05,BicepCurl
2025-03-15 11:18:37.364121,-4.75,-6.07,-6.11,-0.99,0.15,0.17,BicepCurl
2025-03-15 11:18:37.390730,-4.85,-6.11,-5.21,-0.93,-0.20,0.04,BicepCurl
2025-03-15 11:18:37.417328,-4.68,-5.50,-4.55,-1.23,-0.34,0.12,BicepCurl
2025-03-15 11:18:37.444296,-4.22,-5.33,-6.25,-1.13,-0.26,0.28,BicepCurl
2025-03-15 11:18:37.471114,-4.48,-5.19,-6.19,-1.30,-0.08,0.24,BicepCurl
2025-03-15 11:18:37.500675,-3.96,-4.70,-6.98,-1.31,0.19,0.17,BicepCurl
2025-03-15 11:18:37.524737,-3.82,-4.47,-6.81,-1.20,0.36,0.22,BicepCurl
2025-03-15 11:18:37.551502,-4.37,-4.05,-6.21,-1.23,0.36,0.24,BicepCurl
2025-03-15 11:18:37.578300,-4.31,-3.92,-7.17,-1.48,0.25,0.15,BicepCurl
2025-03-15 11:18:37.605106,-3.79,-3.20,-7.93,-1.48,0.33,0.23,BicepCurl
2025-03-15 11:18:37.635563,-3.95,-3.30,-7.26,-1.31,0.42,0.28,BicepCurl
2025-03-15 11:18:37.662122,-4.02,-2.75,-5.36,-1.49,0.28,0.33,BicepCurl
2025-03-15 11:18:37.687666,-4.37,-1.89,-6.05,-1.73,0.04,0.46,BicepCurl
2025-03-15 11:18:37.711903,-3.91,-1.20,-9.41,-1.97,-0.14,0.54,BicepCurl
2025-03-15 11:18:37.738723,-3.98,-1.05,-8.52,-1.73,-0.38,0.46,BicepCurl
2025-03-15 11:18:37.765563,-4.06,-1.12,-7.86,-1.74,-0.08,0.88,BicepCurl
2025-03-15 11:18:37.792439,-3.58,-0.85,-10.75,-1.44,0.43,0.74,BicepCurl
2025-03-15 11:18:37.819048,-3.72,-0.14,-10.08,-1.30,0.72,0.61,BicepCurl
2025-03-15 11:18:37.845822,-4.64,-0.06,-8.01,-1.54,0.95,0.53,BicepCurl
2025-03-15 11:18:37.873863,-4.64,0.00,-9.03,-1.45,0.65,0.46,BicepCurl
2025-03-15 11:18:37.904776,-4.08,1.79,-8.83,-1.38,0.48,0.46,BicepCurl
2025-03-15 11:18:37.926700,-3.85,1.43,-8.25,-1.50,0.43,0.51,BicepCurl
2025-03-15 11:18:37.953578,-4.08,1.55,-8.26,-1.55,0.34,0.44,BicepCurl
2025-03-15 11:18:37.980012,-3.58,2.04,-8.65,-1.64,0.23,0.44,BicepCurl
2025-03-15 11:18:38.008737,-2.78,2.73,-8.23,-1.55,0.42,0.51,BicepCurl
2025-03-15 11:18:38.044637,-3.30,3.10,-8.37,-1.61,0.46,0.54,BicepCurl
2025-03-15 11:18:38.062972,-3.23,3.91,-9.17,-1.66,0.42,0.52,BicepCurl
2025-03-15 11:18:38.095870,-2.91,4.28,-8.60,-1.55,0.31,0.54,BicepCurl
2025-03-15 11:18:38.113538,-3.07,4.80,-8.26,-1.61,0.29,0.63,BicepCurl
2025-03-15 11:18:38.140175,-3.10,5.00,-8.39,-1.58,0.24,0.70,BicepCurl
2025-03-15 11:18:38.168569,-2.74,4.98,-8.54,-1.61,0.33,0.67,BicepCurl
2025-03-15 11:18:38.200036,-2.66,5.24,-7.63,-1.53,0.37,0.66,BicepCurl
2025-03-15 11:18:38.225985,-2.66,5.63,-7.18,-1.49,0.29,0.62,BicepCurl
2025-03-15 11:18:38.250340,-2.52,6.29,-7.91,-1.47,0.17,0.57,BicepCurl
2025-03-15 11:18:38.279456,-2.29,6.47,-7.68,-1.47,0.10,0.48,BicepCurl
2025-03-15 11:18:38.304592,-2.08,6.80,-6.82,-1.43,0.14,0.48,BicepCurl
2025-03-15 11:18:38.327597,-2.04,6.90,-7.08,-1.42,0.16,0.44,BicepCurl
