Timestamp,Acce_x,Acce_y,Acce_z,Gyro_x,Gyro_y,Gyro_z,handGrip,Label
2025-04-03 22:46:04.950299,4.01,8.81,2.55,0.2,-0.19,1.04,ClosedGrip,TricepExtension
2025-04-03 22:46:04.981179,4.52,8.97,2.57,0.21,-0.37,1.16,ClosedGrip,TricepExtension
2025-04-03 22:46:05.011987,4.81,8.85,2.66,0.2,-0.43,1.28,ClosedGrip,TricepExtension
2025-04-03 22:46:05.043757,4.77,8.4,2.66,0.16,-0.75,1.21,ClosedGrip,TricepExtension
2025-04-03 22:46:05.073754,6.08,8.98,1.38,0.18,-0.75,1.4,ClosedGrip,TricepExtension
2025-04-03 22:46:05.104375,6.84,8.49,1.32,0.29,-0.46,1.62,ClosedGrip,TricepExtension
2025-04-03 22:46:05.142045,7.07,8.91,1.6,0.39,-0.52,1.82,ClosedGrip,TricepExtension
2025-04-03 22:46:05.167752,8.17,8.67,1.03,0.53,-0.57,2.21,ClosedGrip,TricepExtension
2025-04-03 22:46:05.196604,8.33,7.62,1.22,0.61,-0.41,2.37,ClosedGrip,TricepExtension
2025-04-03 22:46:05.227746,8.34,7.26,1.14,0.68,-0.37,2.41,ClosedGrip,TricepExtension
2025-04-03 22:46:05.278129,8.3,6.59,1.08,0.69,-0.48,2.38,ClosedGrip,TricepExtension
2025-04-03 22:46:05.289258,9.98,5.81,0.68,0.71,-0.33,2.37,ClosedGrip,TricepExtension
2025-04-03 22:46:05.319550,10.02,5.77,0.75,0.64,-0.0,2.42,ClosedGrip,TricepExtension
2025-04-03 22:46:05.350809,10.52,5.0,1.31,0.59,-0.11,2.51,ClosedGrip,TricepExtension
2025-04-03 22:46:05.381480,11.91,4.57,1.36,0.53,-0.35,2.62,ClosedGrip,TricepExtension
2025-04-03 22:46:05.412494,12.68,4.15,0.94,0.53,-0.02,2.77,ClosedGrip,TricepExtension
2025-04-03 22:46:05.443136,12.62,3.68,0.79,0.54,0.37,2.87,ClosedGrip,TricepExtension
2025-04-03 22:46:05.473926,11.53,2.21,0.41,0.5,0.55,2.85,ClosedGrip,TricepExtension
2025-04-03 22:46:05.507474,10.5,1.47,0.57,0.49,0.5,2.75,ClosedGrip,TricepExtension
2025-04-03 22:46:05.535742,10.95,1.03,0.66,0.56,0.19,2.7,ClosedGrip,TricepExtension
2025-04-03 22:46:05.572437,11.36,0.16,-0.79,0.64,0.64,2.78,ClosedGrip,TricepExtension
2025-04-03 22:46:05.597606,10.11,-0.1,-0.62,0.61,1.1,2.62,ClosedGrip,TricepExtension
2025-04-03 22:46:05.628244,8.44,-0.58,0.62,0.58,0.67,2.54,ClosedGrip,TricepExtension
